# k [h/Mpc]  -T_d_cdm/k^2  -T_d_b/k^2  -T_d_g/k^2  -T_d_ur/k^2  -T_d_ncdm/k^2  -T_d_tot/k^2
6.478842934150848276e-02 6.114145685253854026e+04 4.835219083482230781e+04 8.650809356426637464e+01 8.638476772682786020e+01 0.000000000000000000e+00 5.768982171262048359e+04
6.790659330653983639e-02 5.852712113713262806e+04 4.707172945540502405e+04 7.559738353183399795e+01 7.548949974845342581e+01 0.000000000000000000e+00 5.534345752346200607e+04
7.096950534942757238e-02 5.607220931702210510e+04 4.542978156168126588e+04 6.638438969828480651e+01 6.628964994726688076e+01 0.000000000000000000e+00 5.307286576488249557e+04
7.400841926559177664e-02 5.371756729640222329e+04 4.343751685796948732e+04 5.844590100208142758e+01 5.836256575532745217e+01 0.000000000000000000e+00 5.083110060897758376e+04
7.704617009202097133e-02 5.143023498698518233e+04 4.114412583402692690e+04 5.151817886892159493e+01 5.144484957839175365e+01 0.000000000000000000e+00 4.859858549729192600e+04
8.010031404171233382e-02 4.919554784519006353e+04 3.862898873301920685e+04 4.543058654072505220e+01 4.536608012101388709e+01 0.000000000000000000e+00 4.637541646785705962e+04
8.318494624802272308e-02 4.701241691416137473e+04 3.599379981564798072e+04 4.006846315180748519e+01 4.001173827391767190e+01 0.000000000000000000e+00 4.417627325226554240e+04
8.631181363897731662e-02 4.488947881796080765e+04 3.335344252353777847e+04 3.535041770334640177e+01 3.530053298217519853e+01 0.000000000000000000e+00 4.202585480306843237e+04
8.949102786020621259e-02 4.284214702850137837e+04 3.082796075902077064e+04 3.121456726441339669e+01 3.117065860509578812e+01 0.000000000000000000e+00 3.995522412891799468e+04
9.273153929630813253e-02 4.088919161370572692e+04 2.853098745423042055e+04 2.760877516201899340e+01 2.757004699938136127e+01 0.000000000000000000e+00 3.799722277247820602e+04
9.604146208815989016e-02 3.904959781751133414e+04 2.655900819689138370e+04 2.448464786491943457e+01 2.445037267773608392e+01 0.000000000000000000e+00 3.618224260255454283e+04
9.942830271058369918e-02 3.733922181664441450e+04 2.498017103635642343e+04 2.179358678973472507e+01 2.176310975918260837e+01 0.000000000000000000e+00 3.453376134173724859e+04
1.028991240877656643e-01 3.576786194833171612e+04 2.382516797743142888e+04 1.948492388436260825e+01 1.945766944408911314e+01 0.000000000000000000e+00 3.306453716652804724e+04
1.064606653817596615e-01 3.433693592734436970e+04 2.308111877904800713e+04 1.750564394500705134e+01 1.748112173564532768e+01 0.000000000000000000e+00 3.177376160378818531e+04
1.101194305278534874e-01 3.303796501000503486e+04 2.268935286843340873e+04 1.580130082973111527e+01 1.577910920554194441e+01 0.000000000000000000e+00 3.064547319875936228e+04
1.138817542486411510e-01 3.185245764204010629e+04 2.254994033104718619e+04 1.431816958854101074e+01 1.429799471426544422e+01 0.000000000000000000e+00 2.964915596352369175e+04
1.177538515392942270e-01 3.075316663233651343e+04 2.253195865911170404e+04 1.300589899929391180e+01 1.298750886362774892e+01 0.000000000000000000e+00 2.874234601676953025e+04
1.217418548515516313e-01 2.970695701644547808e+04 2.249003305518675188e+04 1.182041191226898569e+01 1.180364501202326366e+01 0.000000000000000000e+00 2.787552382811630741e+04
1.258518420482075406e-01 2.867941147446248942e+04 2.228633955364361464e+04 1.072670368062657253e+01 1.071145276148414283e+01 0.000000000000000000e+00 2.699927219459446496e+04
1.300898574346425196e-01 2.764032653125264551e+04 2.181396016948161196e+04 9.700749703331510432e+00 9.686942321379499177e+00 0.000000000000000000e+00 2.607237385851200088e+04
1.344619276644374029e-01 2.656936488957515394e+04 2.101829920481016234e+04 8.730225958016596621e+00 8.717804118926029133e+00 0.000000000000000000e+00 2.506974049273500350e+04
1.389740739770038702e-01 2.546035099542440730e+04 1.991109581673326102e+04 7.813580401361003069e+00 7.802482229904080135e+00 0.000000000000000000e+00 2.398809173778246623e+04
1.436323220009589896e-01 2.432304219853176983e+04 1.857233710076170973e+04 6.957464284517977937e+00 6.947610586088144302e+00 0.000000000000000000e+00 2.284770474387587456e+04
1.484427102106046503e-01 2.318163293095771223e+04 1.713735266813476846e+04 6.172916916795388786e+00 6.164204735034717331e+00 0.000000000000000000e+00 2.168920703953242628e+04
1.534112980289732697e-01 2.206987793486958253e+04 1.576962143967464363e+04 5.471027003349140827e+00 5.463330985313114674e+00 0.000000000000000000e+00 2.056540031980959247e+04
1.585441745117646128e-01 2.102345604828066280e+04 1.462295151274655109e+04 4.858730728655377362e+00 4.851911594170684516e+00 0.000000000000000000e+00 1.952918706808120260e+04
1.638474685096594496e-01 2.006957370380484281e+04 1.380075101711084972e+04 4.335764966800002007e+00 4.329683235947586084e+00 0.000000000000000000e+00 1.861878161448550600e+04
1.693273611833185921e-01 1.921960768551355795e+04 1.332544482711330056e+04 3.893832760033188123e+00 3.888363501051113946e+00 0.000000000000000000e+00 1.784697483507802463e+04
1.749901017302215589e-01 1.846389879838951674e+04 1.312741673937606902e+04 3.517666294996444787e+00 3.512711224763455764e+00 0.000000000000000000e+00 1.719515875598190178e+04
1.808420271722847861e-01 1.777526602907541383e+04 1.306392308884475824e+04 3.188822111153778671e+00 3.184314848264700348e+00 0.000000000000000000e+00 1.661911387129240029e+04
1.868895870471536935e-01 1.711629896553572326e+04 1.296161196921388546e+04 2.889841766847337290e+00 2.885745419959906410e+00 0.000000000000000000e+00 1.606151962369798821e+04
1.931393738456327891e-01 1.644506699069039314e+04 1.266610558802538253e+04 2.607134089876324001e+00 2.603433549738410235e+00 0.000000000000000000e+00 1.546424482575293587e+04
1.995981600464999117e-01 1.573899502981569094e+04 1.210932610257561464e+04 2.335501197220412273e+00 2.332188198325817918e+00 0.000000000000000000e+00 1.479829577913335743e+04
2.062729426236892816e-01 1.500300219360136907e+04 1.133518614671672731e+04 2.077606255125024948e+00 2.074665668615008673e+00 0.000000000000000000e+00 1.407444464230488848e+04
2.131709959474160365e-01 1.426455942182171202e+04 1.047938784912358460e+04 1.840583745416261019e+00 1.837986334917437237e+00 0.000000000000000000e+00 1.333607041251637929e+04
2.202999340803554473e-01 1.355837096161128466e+04 9.708094535594093031e+03 1.631104436886103848e+00 1.628808094467279588e+00 0.000000000000000000e+00 1.263716673184298634e+04
2.276677835949584561e-01 1.291396897484582951e+04 9.146839580977364676e+03 1.452246455613884324e+00 1.450203290181437454e+00 0.000000000000000000e+00 1.202124988116866916e+04
2.352830682235604876e-01 1.234370120641149515e+04 8.823984015488438672e+03 1.301918026032804709e+00 1.300083989115840444e+00 0.000000000000000000e+00 1.150281870819274081e+04
2.431549069176053013e-01 1.183411247600217939e+04 8.656073249253286122e+03 1.173276134485004230e+00 1.171619249665142970e+00 0.000000000000000000e+00 1.105802390620551341e+04
2.512931272588947995e-01 1.135126316396500806e+04 8.492985218100988277e+03 1.057761161503074865e+00 1.056264170638041566e+00 0.000000000000000000e+00 1.063595787746068891e+04
2.597083966630615581e-01 1.086330563861517294e+04 8.207051918527067755e+03 9.492457941953719169e-01 9.479014641612348857e-01 0.000000000000000000e+00 1.019087310114406137e+04
2.684123744806930500e-01 1.035668630879715784e+04 7.764992407331158574e+03 8.460238827741456413e-01 8.448270201875170970e-01 0.000000000000000000e+00 9.706525327652192573e+03
2.774178889840895890e-01 9.843010789254003612e+03 7.243137032342187013e+03 7.502634255224671644e-01 7.492041432347966712e-01 0.000000000000000000e+00 9.204151394584700029e+03
2.867391443945384588e-01 9.352598675350700432e+03 6.772871835791345802e+03 6.655184050902583914e-01 6.645801392881961478e-01 0.000000000000000000e+00 8.728811698386343778e+03
2.963919646489474591e-01 8.907828267095783303e+03 6.440767244637887416e+03 5.931601017433946188e-01 5.923237557496660033e-01 0.000000000000000000e+00 8.312170812909349479e+03
3.063940826560807018e-01 8.506707946963939321e+03 6.227991243667232993e+03 5.312262352818957201e-01 5.304761636727626239e-01 0.000000000000000000e+00 7.949706058171427685e+03
3.167654865374325279e-01 8.128693934095964323e+03 6.037003386294964912e+03 4.760785370593034749e-01 4.754054067148663076e-01 0.000000000000000000e+00 7.609581012117469072e+03
3.275288380546969025e-01 7.749819421295042048e+03 5.776769827673932014e+03 4.247874862186108436e-01 4.241867731936784791e-01 0.000000000000000000e+00 7.258140993166259250e+03
3.387099834883281479e-01 7.366003464984964921e+03 5.443799891386513082e+03 3.769605486609692302e-01 3.764280006418262992e-01 0.000000000000000000e+00 6.891495228573001441e+03
3.503385842339582501e-01 6.991976940566370104e+03 5.112777445592080767e+03 3.338623702131101600e-01 3.333911866353144182e-01 0.000000000000000000e+00 6.533198436294817839e+03
3.624489042054672705e-01 6.644551590829613815e+03 4.853063868225553961e+03 2.963845034698877612e-01 2.959661984146690905e-01 0.000000000000000000e+00 6.207701240005386353e+03
3.750808051228496920e-01 6.323242622266257058e+03 4.655111656721088366e+03 2.637371813952593125e-01 2.633646350811014170e-01 0.000000000000000000e+00 5.913142404570578947e+03
3.882810210202419787e-01 6.012539424436148693e+03 4.452390558318736112e+03 2.342461925664819089e-01 2.339151377360009221e-01 0.000000000000000000e+00 5.626574985125224885e+03
4.021048131737967601e-01 5.702928602683213285e+03 4.210544278432404099e+03 2.070574820584795972e-01 2.067649672428520380e-01 0.000000000000000000e+00 5.334912559082342341e+03
4.166181515444427608e-01 5.400058088948059776e+03 3.963935599944746627e+03 1.824604107276227016e-01 1.822027871859270287e-01 0.000000000000000000e+00 5.048063690862838484e+03
4.319006377785944428e-01 5.112609024883273378e+03 3.754455513287949998e+03 1.607561093034836353e-01 1.605291049518870750e-01 0.000000000000000000e+00 4.779584574194112065e+03
4.480494932135231090e-01 4.839610973435563210e+03 3.569785304780351453e+03 1.415082423566523528e-01 1.413083300946203213e-01 0.000000000000000000e+00 4.526790095694181218e+03
4.651851102614987798e-01 4.571456906510546105e+03 3.372153589401943918e+03 1.239998348013113261e-01 1.238246657395081773e-01 0.000000000000000000e+00 4.275993693331774011e+03
4.834589561120050116e-01 4.306699805023993576e+03 3.167175660080319631e+03 1.080987859235267440e-01 1.079461256413089820e-01 0.000000000000000000e+00 4.026865559495096932e+03
5.030651162378715346e-01 4.051772686857573262e+03 2.982209303177221045e+03 9.394248605276012132e-02 9.380980186183852931e-02 0.000000000000000000e+00 3.788886823581324734e+03
5.242576523767622509e-01 3.803307565974975660e+03 2.803744918194685852e+03 8.121796747977248765e-02 8.110323955783531324e-02 0.000000000000000000e+00 3.557218277883913288e+03
5.473775949828701970e-01 3.556398215978395001e+03 2.618090524028088112e+03 6.964884406263928407e-02 6.955047321084249778e-02 0.000000000000000000e+00 3.325727775735861087e+03
5.728965879298519859e-01 3.313085235579559594e+03 2.439921144792440828e+03 5.923672359526483550e-02 5.915305407965902595e-02 0.000000000000000000e+00 3.098341440077492734e+03
6.014907587111585352e-01 3.070520849687987720e+03 2.261877182300592722e+03 4.980629401101281661e-02 4.973594366090326041e-02 0.000000000000000000e+00 2.871589961648247481e+03
6.341726621559411470e-01 2.825551935243979187e+03 2.080864408586954141e+03 4.122887244948062607e-02 4.117063878713504016e-02 0.000000000000000000e+00 2.642406315202357291e+03
6.725423825321330540e-01 2.575629059819555096e+03 1.897147205238679589e+03 3.341729626157904226e-02 3.337009544100549840e-02 0.000000000000000000e+00 2.408734422573329084e+03
7.193018452136852314e-01 2.315250692313928994e+03 1.705453869989011764e+03 2.626088703082875286e-02 2.622379416332342242e-02 0.000000000000000000e+00 2.165242442993798250e+03
7.793953197925084231e-01 2.037086220507661665e+03 1.500544076660260771e+03 1.968019597279287505e-02 1.965239824667857835e-02 0.000000000000000000e+00 1.905099162346904222e+03
8.626993697457292498e-01 1.730477124079435725e+03 1.274743601717008005e+03 1.364545208927368108e-02 1.362617823078050329e-02 0.000000000000000000e+00 1.618363760624229371e+03
9.899182105032131584e-01 1.384745890093961634e+03 1.020110409331774235e+03 8.293137866796510341e-03 8.281423993156065630e-03 0.000000000000000000e+00 1.295038778044875016e+03
1.196257016999655143e+00 1.015465347768071183e+03 7.481125774344415049e+02 4.164581006795759800e-03 4.158698614815918397e-03 0.000000000000000000e+00 9.496875871202807957e+02
1.497605637238761167e+00 6.994959382171728066e+02 5.153592974688297090e+02 1.830429462898865026e-03 1.827844013144960724e-03 0.000000000000000000e+00 6.541895731422969220e+02
1.885084477828718352e+00 4.752409497821260516e+02 3.501527553894700873e+02 7.849124813254081557e-04 7.838038070207955848e-04 0.000000000000000000e+00 4.444618920548687129e+02
2.373178660340184543e+00 3.213961415728380757e+02 2.368098952524996719e+02 3.349298766825203931e-04 3.344567956206119389e-04 0.000000000000000000e+00 3.005821573479721565e+02
2.987654919771872031e+00 2.164961453080807985e+02 1.595219767179728763e+02 1.423532442335857047e-04 1.421521745681646827e-04 0.000000000000000000e+00 2.024762319456824855e+02
3.761234700172352063e+00 1.453139217598640585e+02 1.070743545426698660e+02 6.028751007726546019e-05 6.020235663080852027e-05 0.000000000000000000e+00 1.359039422440064300e+02
4.735113943768989309e+00 9.721921625992514748e+01 7.163645852042535012e+01 2.544919059015631079e-05 2.541324532672446934e-05 0.000000000000000000e+00 9.092376222373648886e+01
5.961155271551678680e+00 6.484991413608028665e+01 4.778479934260372630e+01 1.071103671167151872e-05 1.069590850318601138e-05 0.000000000000000000e+00 6.065051450880285699e+01
7.504649855007167858e+00 4.314083257773093294e+01 3.178775143855648011e+01 4.495819107901531229e-06 4.489469512875774796e-06 0.000000000000000000e+00 4.034711725006567917e+01
9.447794409085936707e+00 2.862793330927169322e+01 2.109312573557258830e+01 1.882372280937677542e-06 1.879713927824653059e-06 0.000000000000000000e+00 2.677389337639054645e+01
1.189406846700514464e+01 1.895401792837356680e+01 1.396416570713558336e+01 7.863348427208990104e-07 7.852244748861510096e-07 0.000000000000000000e+00 1.772630941529097370e+01
1.497374504273247098e+01 1.252277482822983856e+01 9.224667090677732162e+00 3.277861123337330761e-07 3.273233329751695625e-07 0.000000000000000000e+00 1.171143031317011562e+01
1.885082814402284868e+01 8.257626501298402033e+00 6.081357163463089854e+00 1.363697594967465438e-07 1.361772815293919418e-07 0.000000000000000000e+00 7.722393934639286250e+00
2.373178658387504214e+01 5.435389345105058112e+00 4.001345143073229416e+00 5.663034979417114330e-08 5.655045451896837750e-08 0.000000000000000000e+00 5.082845171307301513e+00
2.987654919771618367e+01 3.571766224103500420e+00 2.627760027432540113e+00 2.347633867123347238e-08 2.344324086472452469e-08 0.000000000000000000e+00 3.339845481965751706e+00
3.761234700172354195e+01 2.343458808525795689e+00 1.722363223045371816e+00 9.716073543053567406e-09 9.702390609067368812e-09 0.000000000000000000e+00 2.191029559842853303e+00
4.735113943768992328e+01 1.535333067511670979e+00 1.126619895696987728e+00 4.014716094028173254e-09 4.009072162604763002e-09 0.000000000000000000e+00 1.435192553172230046e+00
5.961155271551681523e+01 1.004507864454957877e+00 7.352380054092765294e-01 1.656219827873106227e-09 1.653897959576735876e-09 0.000000000000000000e+00 9.387041935425997075e-01
7.504649855007171766e+01 6.563554380876351901e-01 4.784845340882356579e-01 6.821005750131086716e-10 6.811485376654473093e-10 0.000000000000000000e+00 6.130634317021346202e-01
9.447794409085940970e+01 4.283393754938925602e-01 3.102762337694114358e-01 2.804001565209288253e-10 2.800115152220844234e-10 0.000000000000000000e+00 3.997829586679949587e-01
1.189406846700514819e+02 2.791964093305984163e-01 2.002087114207678764e-01 1.150185793905074381e-10 1.148609178597526432e-10 0.000000000000000000e+00 2.602716196700070594e-01
