       5.308686339767e-02       7.019874714321e+04       4.671033419685e+04       1.608556761982e+02       1.605877238680e+02       0.000000000000e+00       6.461450712523e+04 
       5.716147164813e-02       6.561606179352e+04       4.600397608795e+04       1.308809558910e+02       1.306617646988e+02       0.000000000000e+00       6.075344785087e+04 
       6.079677879650e-02       6.206559827980e+04       4.555473615783e+04       1.103212909378e+02       1.101357178348e+02       0.000000000000e+00       5.777710571263e+04 
       6.418583424263e-02       5.908710883093e+04       4.496647972066e+04       9.483237346127e+01       9.467234287363e+01       0.000000000000e+00       5.524803115734e+04 
       6.743060742663e-02       5.644859683676e+04       4.406546559103e+04       8.245485363712e+01       8.231543981976e+01       0.000000000000e+00       5.294968523339e+04 
       7.059215038955e-02       5.401902422950e+04       4.278252119451e+04       7.217078289232e+01       7.204867284314e+01       0.000000000000e+00       5.076418399587e+04 
       7.371052179301e-02       5.172054993033e+04       4.111021309945e+04       6.340136893685e+01       6.329415014381e+01       0.000000000000e+00       4.862663861682e+04 
       7.681392889147e-02       4.950754303971e+04       3.908496435389e+04       5.579743669608e+01       5.570322761522e+01       0.000000000000e+00       4.650523540094e+04 
       7.992340119814e-02       4.735590612450e+04       3.677699163306e+04       4.913909702835e+01       4.905634132085e+01       0.000000000000e+00       4.439095463212e+04 
       8.305538494203e-02       4.525690409926e+04       3.428229073858e+04       4.328250622149e+01       4.320985422760e+01       0.000000000000e+00       4.229129268775e+04 
       8.622327917305e-02       4.321306719202e+04       3.171453233240e+04       3.812922011447e+01       3.806546078822e+01       0.000000000000e+00       4.022566939525e+04 
       8.943839340122e-02       4.123491955152e+04       2.919636928698e+04       3.360739018671e+01       3.355141410868e+01       0.000000000000e+00       3.822142196293e+04 
       9.271057023718e-02       3.933790010581e+04       2.684912370917e+04       2.965951816446e+01       2.961030092463e+01       0.000000000000e+00       3.630970918772e+04 
       9.604860448374e-02       3.753934112714e+04       2.478182611879e+04       2.623449930798e+01       2.619109798739e+01       0.000000000000e+00       3.452136414948e+04 
       9.946053341229e-02       3.585540880265e+04       2.307993666269e+04       2.328249655931e+01       2.324405433476e+01       0.000000000000e+00       3.288266733976e+04 
       1.029538426084e-01       3.429810612545e+04       2.179486365893e+04       2.075197387861e+01       2.071772873001e+01       0.000000000000e+00       3.141129258793e+04 
       1.065356147543e-01       3.287278722701e+04       2.093617383126e+04       1.858870828843e+01       1.855800210388e+01       0.000000000000e+00       3.011308268393e+04 
       1.102126387866e-01       3.157638256265e+04       2.046761021697e+04       1.673629745744e+01       1.670858265727e+01       0.000000000000e+00       2.897998831005e+04 
       1.139914908762e-01       3.039654803014e+04       2.030792034349e+04       1.513780736190e+01       1.511264896308e+01       0.000000000000e+00       2.798949778527e+04 
       1.178785949530e-01       2.931214468344e+04       2.033846074690e+04       1.373841593792e+01       1.371548719611e+01       0.000000000000e+00       2.710619070344e+04 
       1.218802681312e-01       2.829515687461e+04       2.041729004044e+04       1.248850071564e+01       1.246757170659e+01       0.000000000000e+00       2.628545981465e+04 
       1.260027548536e-01       2.731402023396e+04       2.039844501829e+04       1.134660892754e+01       1.132752859894e+01       0.000000000000e+00       2.547917844935e+04 
       1.302522525632e-01       2.633830147391e+04       2.015551588327e+04       1.028201695775e+01       1.026468977313e+01       0.000000000000e+00       2.464313105214e+04 
       1.346349310381e-01       2.534394481086e+04       1.960452215250e+04       9.276116660111e+00       9.260476652416e+00       0.000000000000e+00       2.374480089420e+04 
       1.391569470814e-01       2.431801801341e+04       1.872249222198e+04       8.322329043534e+00       8.308314589518e+00       0.000000000000e+00       2.277009222953e+04 
       1.438244559559e-01       2.326165482471e+04       1.755578165718e+04       7.424204557743e+00       7.411737796358e+00       0.000000000000e+00       2.172700926349e+04 
       1.486436207636e-01       2.219030981854e+04       1.621484925087e+04       6.591992415960e+00       6.580966500842e+00       0.000000000000e+00       2.064506734588e+04 
       1.536206208388e-01       2.113071109915e+04       1.485359250188e+04       5.838168380526e+00       5.828444598304e+00       0.000000000000e+00       1.956964340042e+04 
       1.587616601438e-01       2.011538881323e+04       1.363626278570e+04       5.172982628612e+00       5.164397203423e+00       0.000000000000e+00       1.855244553320e+04 
       1.640729766071e-01       1.917396029542e+04       1.269683911851e+04       4.600363943767e+00       4.592742976053e+00       0.000000000000e+00       1.763817579342e+04 
       1.695608533105e-01       1.832492659365e+04       1.210197435542e+04       4.116050024248e+00       4.109228483468e+00       0.000000000000e+00       1.685215702887e+04 
       1.752316324127e-01       1.756958897387e+04       1.182896835162e+04       3.707489332178e+00       3.701328839450e+00       0.000000000000e+00       1.619198940066e+04 
       1.810917326825e-01       1.689038860507e+04       1.176830476825e+04       3.356635710909e+00       3.351036326702e+00       0.000000000000e+00       1.562657819003e+04 
       1.871476715069e-01       1.625782370700e+04       1.175732664574e+04       3.044373615207e+00       3.039275043272e+00       0.000000000000e+00       1.510693809287e+04 
       1.934060922358e-01       1.563533563563e+04       1.162668481461e+04       2.754390959023e+00       2.749765753455e+00       0.000000000000e+00       1.457728409078e+04 
       1.998737977236e-01       1.499103858915e+04       1.125825618411e+04       2.476595069411e+00       2.472434191041e+00       0.000000000000e+00       1.399347676582e+04 
       2.065577909478e-01       1.431533324624e+04       1.063682075571e+04       2.209832381176e+00       2.206126111389e+00       0.000000000000e+00       1.334533278873e+04 
       2.134653236119e-01       1.362370293500e+04       9.854919298955e+03       1.959785030987e+00       1.956508758664e+00       0.000000000000e+00       1.265965589337e+04 
       2.206039537009e-01       1.294653091431e+04       9.070563810779e+03       1.734395568483e+00       1.731505881813e+00       0.000000000000e+00       1.198544382292e+04 
       2.279816130543e-01       1.231340174649e+04       8.436016704708e+03       1.539020609397e+00       1.536461504553e+00       0.000000000000e+00       1.137016263497e+04 
       2.356066861717e-01       1.174373767527e+04       8.032553731853e+03       1.374250669385e+00       1.371964787263e+00       0.000000000000e+00       1.084212166529e+04 
       2.434881016811e-01       1.123848969316e+04       7.834006206159e+03       1.235417134864e+00       1.233357337020e+00       0.000000000000e+00       1.039810504714e+04 
       2.516354382097e-01       1.077563384625e+04       7.719212019013e+03       1.114224161019e+00       1.112360946356e+00       0.000000000000e+00       1.000158459158e+04 
       2.600590468157e-01       1.032309029736e+04       7.541309752775e+03       1.002688486148e+00       1.001008704159e+00       0.000000000000e+00       9.603875405349e+03 
       2.687701927092e-01       9.859261754401e+03       7.214680010505e+03       8.967070996937e-01       8.952051805309e-01       0.000000000000e+00       9.174224063983e+03 
       2.777812197451e-01       9.382563661758e+03       6.760447157388e+03       7.966826280297e-01       7.953508190832e-01       0.000000000000e+00       8.714557567725e+03 
       2.871057421748e-01       8.912157370898e+03       6.287248676283e+03       7.058619006748e-01       7.046845551634e-01       0.000000000000e+00       8.257148235926e+03 
       2.967588694667e-01       8.474790518582e+03       5.912693646686e+03       6.271627331427e-01       6.261176004811e-01       0.000000000000e+00       7.841849601100e+03 
       3.067574717616e-01       8.080578808552e+03       5.674100323358e+03       5.603060683792e-01       5.593714460256e-01       0.000000000000e+00       7.482640881958e+03 
       3.171204958652e-01       7.718193174557e+03       5.509423662197e+03       5.021801193855e-01       5.013409355250e-01       0.000000000000e+00       7.160774909686e+03 
       3.278693448170e-01       7.366707803898e+03       5.317973617970e+03       4.492353648099e-01       4.484838813453e-01       0.000000000000e+00       6.843747691514e+03 
       3.390283383304e-01       7.011133869830e+03       5.046843265615e+03       3.996460482221e-01       3.989778744015e-01       0.000000000000e+00       6.511210272771e+03 
       3.506252772316e-01       6.657423326751e+03       4.735105711417e+03       3.540671167532e-01       3.534759389466e-01       0.000000000000e+00       6.174000409701e+03 
       3.626921431434e-01       6.320718809442e+03       4.461422585349e+03       3.137763603941e-01       3.132528083017e-01       0.000000000000e+00       5.856524214373e+03 
       3.752659761001e-01       6.010159748342e+03       4.260322127219e+03       2.789166804407e-01       2.784510125297e-01       0.000000000000e+00       5.571535656185e+03 
       3.883899891844e-01       5.717078292694e+03       4.088958373042e+03       2.480649925462e-01       2.476504458808e-01       0.000000000000e+00       5.305397238407e+03 
       4.021150031781e-01       5.428995749665e+03       3.890393390866e+03       2.198227865353e-01       2.194554081264e-01       0.000000000000e+00       5.039200062935e+03 
       4.165013197157e-01       5.143758544389e+03       3.664438244230e+03       1.939375514998e-01       1.936136525850e-01       0.000000000000e+00       4.771151897514e+03 
       4.316212052019e-01       4.869488860993e+03       3.456300351980e+03       1.708574224866e-01       1.705721593221e-01       0.000000000000e+00       4.514803864854e+03 
       4.475622410546e-01       4.609570527824e+03       3.282879917408e+03       1.505123330830e-01       1.502609352125e-01       0.000000000000e+00       4.275506371415e+03 
       4.644319280352e-01       4.359179856669e+03       3.114612845391e+03       1.322549731125e-01       1.320340045939e-01       0.000000000000e+00       4.044796973955e+03 
       4.823641480210e-01       4.112072829692e+03       2.931308153196e+03       1.156077301979e-01       1.154146303033e-01       0.000000000000e+00       3.814480966969e+03 
       5.015284489062e-01       3.870922026990e+03       2.754530931995e+03       1.006419471898e-01       1.004738707221e-01       0.000000000000e+00       3.590038432919e+03 
       5.221437482650e-01       3.638563063389e+03       2.594734265222e+03       8.731065209093e-02       8.716480426387e-02       0.000000000000e+00       3.375386795123e+03 
       5.444991892569e-01       3.409557173925e+03       2.431403419833e+03       7.523468507955e-02       7.510901369580e-02       0.000000000000e+00       3.162941288620e+03 
       5.689870284376e-01       3.183071981014e+03       2.267518249954e+03       6.431069318779e-02       6.420327982887e-02       0.000000000000e+00       2.952475193689e+03 
       5.961566873766e-01       2.959494494829e+03       2.110279372685e+03       5.447685321320e-02       5.438585520608e-02       0.000000000000e+00       2.745404511088e+03 
       6.268080095389e-01       2.735108199402e+03       1.949368796693e+03       4.553941614371e-02       4.546335164097e-02       0.000000000000e+00       2.537111133616e+03 
       6.621616454724e-01       2.508322517508e+03       1.788286514992e+03       3.742510069882e-02       3.736258723909e-02       0.000000000000e+00       2.326826909602e+03 
       7.041920140538e-01       2.274968930819e+03       1.621674504188e+03       3.001182054355e-02       2.996169098577e-02       0.000000000000e+00       2.110320722281e+03 
       7.563298368587e-01       2.030123893162e+03       1.447307774861e+03       2.321722370061e-02       2.317844297249e-02       0.000000000000e+00       1.883221456150e+03 
       8.250641990970e-01       1.765703179192e+03       1.258851722078e+03       1.696909654414e-02       1.694075226259e-02       0.000000000000e+00       1.637942678103e+03 
       9.237292115140e-01       1.471050784477e+03       1.048834103570e+03       1.127878119905e-02       1.125994167329e-02       0.000000000000e+00       1.364618488149e+03 
       1.079587187898e+00       1.140693600496e+03       8.133439747980e+02       6.403042239603e-03       6.392346890656e-03       0.000000000000e+00       1.058170442537e+03 
       1.327971846319e+00       8.105168507984e+02       5.779582280271e+02       3.006956161013e-03       3.001933471182e-03       0.000000000000e+00       7.518861149607e+02 
       1.668915259010e+00       5.532551260579e+02       3.945350575876e+02       1.299597128468e-03       1.297426337772e-03       0.000000000000e+00       5.132376009093e+02 
       2.100983635401e+00       3.748648061146e+02       2.673348896547e+02       5.556338163148e-04       5.547057112928e-04       0.000000000000e+00       3.477523873243e+02 
       2.644981474502e+00       2.529376799481e+02       1.803894250005e+02       2.365558673568e-04       2.361607370407e-04       0.000000000000e+00       2.346447918213e+02 
       3.329834391859e+00       1.700326672993e+02       1.212669708225e+02       1.003361514335e-04       1.001685565383e-04       0.000000000000e+00       1.577361484267e+02 
       4.192013132978e+00       1.139144158537e+02       8.124515695314e+01       4.241382213163e-05       4.234297777663e-05       0.000000000000e+00       1.056765343224e+02 
       5.277431859681e+00       7.608258532184e+01       5.426353203622e+01       1.787377396637e-05       1.784391978645e-05       0.000000000000e+00       7.058064197238e+01 
       6.643893077165e+00       5.067177373750e+01       3.613989296029e+01       7.510998196031e-06       7.498453152675e-06       0.000000000000e+00       4.700739758399e+01 
       8.364165828086e+00       3.366106541500e+01       2.400699504408e+01       3.148165729299e-06       3.142907868190e-06       0.000000000000e+00       3.122674309053e+01 
       1.052986090944e+01       2.230812370910e+01       1.590923756332e+01       1.316398877232e-06       1.314200498727e-06       0.000000000000e+00       2.069469852771e+01 
       1.325630948155e+01       1.475198484807e+01       1.051945816914e+01       5.492428743483e-07       5.483257646070e-07       0.000000000000e+00       1.368489355512e+01 
       1.668870487293e+01       9.735727216365e+00       6.941242194171e+00       2.286987742979e-07       2.283169808070e-07       0.000000000000e+00       9.031308293497e+00 
       2.100983465446e+01       6.413242511353e+00       4.571137987307e+00       9.504778623788e-08       9.488916530942e-08       0.000000000000e+00       5.949022437905e+00 
       2.644981474410e+01       4.217392298523e+00       3.004642286875e+00       3.943278947465e-08       3.936701700298e-08       0.000000000000e+00       3.911908959826e+00 
       3.329834391859e+01       2.768912460557e+00       1.971244089438e+00       1.633205178629e-08       1.630483355614e-08       0.000000000000e+00       2.568128445440e+00 
       4.192013132978e+01       1.815219845243e+00       1.290783670018e+00       6.753511107980e-09       6.742271113404e-09       0.000000000000e+00       1.683361464515e+00 
       5.277431859681e+01       1.188341475826e+00       8.434487980150e-01       2.788257426171e-09       2.783626736984e-09       0.000000000000e+00       1.101780436260e+00 
       6.643893077165e+01       7.769273967070e-01       5.498146844233e-01       1.149319384613e-09       1.147417041128e-09       0.000000000000e+00       7.200865168469e-01 
       8.364165828086e+01       5.073155011538e-01       3.573389202773e-01       4.729486841620e-10       4.721700387174e-10       0.000000000000e+00       4.699437105192e-01 
       1.052986090944e+02       3.308661943839e-01       2.313287063979e-01       1.942497828782e-10       1.939326784496e-10       0.000000000000e+00       3.062294907401e-01 
       1.325630948155e+02       2.155331058064e-01       1.489290373469e-01       7.960131393724e-11       7.947310568073e-11       0.000000000000e+00       1.992150967708e-01 
       1.668870487293e+02       1.402386653109e-01       9.511184131267e-02       3.252673096953e-11       3.247545079978e-11       0.000000000000e+00       1.293479317539e-01 
       2.100983465446e+02       9.113716568575e-02       6.001238426692e-02       1.324054216200e-11       1.322036470522e-11       0.000000000000e+00       8.378511646058e-02 
       2.644981474410e+02       5.914990322371e-02       3.717239658512e-02       5.361951611297e-12       5.354210036464e-12       0.000000000000e+00       5.410704679094e-02 
       3.329834391859e+02       3.833364979687e-02       2.237883426974e-02       2.156202826820e-12       2.153345784484e-12       0.000000000000e+00       3.480421642181e-02 
       4.192013132978e+02       2.480115198687e-02       1.289495150076e-02       8.591588914832e-13       8.581650479847e-13       0.000000000000e+00       2.227593207545e-02 
       5.277431859681e+02       1.601464747095e-02       6.953154531246e-03       3.386987242914e-13       3.383814161792e-13       0.000000000000e+00       1.417442063219e-02 
       6.643893077165e+02       1.031902927277e-02       3.408717653499e-03       1.322603360445e-13       1.321690974307e-13       0.000000000000e+00       8.969718429193e-03 
       8.364165828086e+02       6.635596013594e-03       1.490460545755e-03       5.152613376114e-14       5.150116525329e-14       0.000000000000e+00       5.660851565558e-03 
       1.052986090944e+03       4.261543634750e-03       6.142186244384e-04       2.028756073773e-14       2.027957015628e-14       0.000000000000e+00       3.583183966167e-03 
       1.325630948155e+03       2.737183858080e-03       2.818495313971e-04       8.122616893629e-15       8.119751995607e-15       0.000000000000e+00       2.284277527051e-03 
       1.668870487293e+03       1.760176596938e-03       1.325265820869e-04       3.261531281572e-15       3.260835024803e-15       0.000000000000e+00       1.461493502155e-03 
       2.100983465446e+03       1.133015538053e-03       5.122714459771e-05       1.307416070864e-15       1.307228704479e-15       0.000000000000e+00       9.355530002666e-04 
       2.644981474410e+03       7.296327176555e-04       2.351172046495e-05       5.289328662782e-16       5.288775299977e-16       0.000000000000e+00       6.010253565555e-04 
       3.329834391859e+03       4.700138268246e-04       9.223424489723e-06       2.138099856420e-16       2.137937208591e-16       0.000000000000e+00       3.862637158208e-04 
       4.192013132978e+03       3.027784134089e-04       3.802658368257e-06       8.665069406854e-17       8.664699779988e-17       0.000000000000e+00       2.485008947285e-04 
       5.277431859681e+03       1.950260740630e-04       1.576212002340e-06       3.515245273507e-17       3.515143649840e-17       0.000000000000e+00       1.599314803561e-04 
       6.643893077165e+03       1.255935565288e-04       6.585816655203e-07       1.426705073810e-17       1.426677927852e-17       0.000000000000e+00       1.029388085879e-04 
       8.364165828086e+03       8.085777008774e-05       2.663406547075e-07       5.790707613309e-18       5.790640210864e-18       0.000000000000e+00       6.624846311549e-05 
       1.052986090944e+04       5.204098599645e-05       1.088266530176e-07       2.350384748737e-18       2.350367430512e-18       0.000000000000e+00       4.262871458573e-05 
